license_plate,expense_date,description,amount,category_name,ID_car
АН510МВ,2023-01-24,,252.0,Пробег,8
ЕМ242КХ,2023-01-24,,134.0,Пробег,9
СР193АВ,2023-01-24,,263.0,Пробег,10
МС981АУ,2023-01-24,,151.0,Пробег,11
ЕР103ХХ,2023-01-24,,113.0,Пробег,12
УС723КЕ,2023-01-24,,115.0,Пробег,13
НР119ВН,2023-01-24,,111.0,Пробег,14
ВС884ЕЕ,2023-01-24,,83.0,Пробег,15
СХ806КХ,2023-01-24,,248.0,Пробег,16
НА702СК,2023-01-24,,337.0,Пробег,17
НВ626КМ,2023-01-24,,279.0,Пробег,18
РО294ВВ,2023-01-24,,251.0,Пробег,19
АО845НВ,2023-01-24,,253.0,Пробег,20
ТК821ВА,2023-01-25,,2212.0,Логистика,5
ЕМ242КХ,2023-01-25,,62.0,Налоги,9
ХВ792ХС,2023-01-25,,245.0,Пробег,1
СК833УХ,2023-01-25,,274.0,Пробег,2
ХО448МЕ,2023-01-25,,222.0,Пробег,3
АХ570СВ,2023-01-25,,154.0,Пробег,4
ТК821ВА,2023-01-25,,155.0,Пробег,5
УН266НН,2023-01-25,,111.0,Пробег,6
СХ350ЕР,2023-01-25,,201.0,Пробег,7
АН510МВ,2023-01-25,,342.0,Пробег,8
ЕМ242КХ,2023-01-25,,101.0,Пробег,9
СР193АВ,2023-01-25,,209.0,Пробег,10
МС981АУ,2023-01-25,,105.0,Пробег,11
ЕР103ХХ,2023-01-25,,70.0,Пробег,12
УС723КЕ,2023-01-25,,62.0,Пробег,13
НР119ВН,2023-01-25,,137.0,Пробег,14
ВС884ЕЕ,2023-01-25,,106.0,Пробег,15
СХ806КХ,2023-01-25,,317.0,Пробег,16
НА702СК,2023-01-25,,296.0,Пробег,17
НВ626КМ,2023-01-25,,279.0,Пробег,18
РО294ВВ,2023-01-25,,230.0,Пробег,19
АО845НВ,2023-01-25,,390.0,Пробег,20
СР193АВ,2023-01-26,,62.0,Налоги,10
ХО448МЕ,2023-01-26,,24704.0,Аренда,3
АО845НВ,2023-01-26,,15244.0,Аренда,20
ХВ792ХС,2023-01-26,,288.0,Пробег,1
СК833УХ,2023-01-26,,237.0,Пробег,2
ХО448МЕ,2023-01-26,,261.0,Пробег,3
АХ570СВ,2023-01-26,,166.0,Пробег,4
ТК821ВА,2023-01-26,,184.0,Пробег,5
УН266НН,2023-01-26,,97.0,Пробег,6
СХ350ЕР,2023-01-26,,254.0,Пробег,7
АН510МВ,2023-01-26,,281.0,Пробег,8
ЕМ242КХ,2023-01-26,,75.0,Пробег,9
СР193АВ,2023-01-26,,279.0,Пробег,10
МС981АУ,2023-01-26,,112.0,Пробег,11
ЕР103ХХ,2023-01-26,,62.0,Пробег,12
УС723КЕ,2023-01-26,,209.0,Пробег,13
НР119ВН,2023-01-26,,136.0,Пробег,14
ВС884ЕЕ,2023-01-26,,108.0,Пробег,15
СХ806КХ,2023-01-26,,254.0,Пробег,16
НА702СК,2023-01-26,,248.0,Пробег,17
НВ626КМ,2023-01-26,,355.0,Пробег,18
РО294ВВ,2023-01-26,,0.0,Пробег,19
АО845НВ,2023-01-26,,349.0,Пробег,20
АО845НВ,2023-01-27,,4402.0,Штрафы,20
ЕМ242КХ,2023-01-27,,2280.0,Штрафы,9
РО294ВВ,2023-01-27,,62.0,Налоги,19
ХВ792ХС,2023-01-27,,283.0,Пробег,1
СК833УХ,2023-01-27,,357.0,Пробег,2
ХО448МЕ,2023-01-27,,305.0,Пробег,3
АХ570СВ,2023-01-27,,188.0,Пробег,4
ТК821ВА,2023-01-27,,166.0,Пробег,5
УН266НН,2023-01-27,,64.0,Пробег,6
СХ350ЕР,2023-01-27,,171.0,Пробег,7
АН510МВ,2023-01-27,,251.0,Пробег,8
ЕМ242КХ,2023-01-27,,0.0,Пробег,9
СР193АВ,2023-01-27,,248.0,Пробег,10
МС981АУ,2023-01-27,,69.0,Пробег,11
ЕР103ХХ,2023-01-27,,127.0,Пробег,12
УС723КЕ,2023-01-27,,124.0,Пробег,13
НР119ВН,2023-01-27,,122.0,Пробег,14
ВС884ЕЕ,2023-01-27,,78.0,Пробег,15
СХ806КХ,2023-01-27,,284.0,Пробег,16
НА702СК,2023-01-27,,329.0,Пробег,17
НВ626КМ,2023-01-27,,401.0,Пробег,18
РО294ВВ,2023-01-27,,212.0,Пробег,19
АО845НВ,2023-01-27,,296.0,Пробег,20
ЕР103ХХ,2023-01-28,,62.0,Налоги,12
ХВ792ХС,2023-01-28,,238.0,Пробег,1
СК833УХ,2023-01-28,,241.0,Пробег,2
ХО448МЕ,2023-01-28,,249.0,Пробег,3
АХ570СВ,2023-01-28,,163.0,Пробег,4
ТК821ВА,2023-01-28,,159.0,Пробег,5
УН266НН,2023-01-28,,120.0,Пробег,6
СХ350ЕР,2023-01-28,,240.0,Пробег,7
АН510МВ,2023-01-28,,222.0,Пробег,8
ЕМ242КХ,2023-01-28,,80.0,Пробег,9
СР193АВ,2023-01-28,,219.0,Пробег,10
МС981АУ,2023-01-28,,80.0,Пробег,11
ЕР103ХХ,2023-01-28,,104.0,Пробег,12
УС723КЕ,2023-01-28,,178.0,Пробег,13
НР119ВН,2023-01-28,,140.0,Пробег,14
ВС884ЕЕ,2023-01-28,,72.0,Пробег,15
СХ806КХ,2023-01-28,,268.0,Пробег,16
НА702СК,2023-01-28,,284.0,Пробег,17
НВ626КМ,2023-01-28,,256.0,Пробег,18
РО294ВВ,2023-01-28,,215.0,Пробег,19
АО845НВ,2023-01-28,,297.0,Пробег,20
ХВ792ХС,2023-01-29,,62.0,Налоги,1
ХВ792ХС,2023-01-29,,191.0,Пробег,1
СК833УХ,2023-01-29,,330.0,Пробег,2
ХО448МЕ,2023-01-29,,246.0,Пробег,3
АХ570СВ,2023-01-29,,0.0,Пробег,4
ТК821ВА,2023-01-29,,141.0,Пробег,5
УН266НН,2023-01-29,,114.0,Пробег,6
СХ350ЕР,2023-01-29,,292.0,Пробег,7
АН510МВ,2023-01-29,,245.0,Пробег,8
ЕМ242КХ,2023-01-29,,145.0,Пробег,9
СР193АВ,2023-01-29,,271.0,Пробег,10
МС981АУ,2023-01-29,,91.0,Пробег,11
ЕР103ХХ,2023-01-29,,132.0,Пробег,12
УС723КЕ,2023-01-29,,122.0,Пробег,13
НР119ВН,2023-01-29,,104.0,Пробег,14
ВС884ЕЕ,2023-01-29,,81.0,Пробег,15
СХ806КХ,2023-01-29,,277.0,Пробег,16
НА702СК,2023-01-29,,291.0,Пробег,17
НВ626КМ,2023-01-29,,291.0,Пробег,18
РО294ВВ,2023-01-29,,271.0,Пробег,19
АО845НВ,2023-01-29,,411.0,Пробег,20
ТК821ВА,2023-01-30,,18537.0,Аренда,5
ВС884ЕЕ,2023-01-30,,822.0,Амортизация,15
ХВ792ХС,2023-01-30,,303.0,Пробег,1
СК833УХ,2023-01-30,,215.0,Пробег,2
ХО448МЕ,2023-01-30,,212.0,Пробег,3
АХ570СВ,2023-01-30,,92.0,Пробег,4
ТК821ВА,2023-01-30,,170.0,Пробег,5
УН266НН,2023-01-30,,104.0,Пробег,6
СХ350ЕР,2023-01-30,,275.0,Пробег,7
АН510МВ,2023-01-30,,255.0,Пробег,8
ЕМ242КХ,2023-01-30,,91.0,Пробег,9
СР193АВ,2023-01-30,,219.0,Пробег,10
МС981АУ,2023-01-30,,119.0,Пробег,11
ЕР103ХХ,2023-01-30,,73.0,Пробег,12
УС723КЕ,2023-01-30,,155.0,Пробег,13
НР119ВН,2023-01-30,,119.0,Пробег,14
ВС884ЕЕ,2023-01-30,,98.0,Пробег,15
СХ806КХ,2023-01-30,,218.0,Пробег,16
НА702СК,2023-01-30,,234.0,Пробег,17
НВ626КМ,2023-01-30,,310.0,Пробег,18
РО294ВВ,2023-01-30,,147.0,Пробег,19
АО845НВ,2023-01-30,,302.0,Пробег,20
СХ350ЕР,2023-01-31,,1046.0,Топливо,7
СК833УХ,2023-01-31,,62.0,Налоги,2
ТК821ВА,2023-01-31,,18436.0,Аренда,5
ХВ792ХС,2023-01-31,,273.0,Пробег,1
СК833УХ,2023-01-31,,332.0,Пробег,2
ХО448МЕ,2023-01-31,,241.0,Пробег,3
АХ570СВ,2023-01-31,,158.0,Пробег,4
ТК821ВА,2023-01-31,,174.0,Пробег,5
УН266НН,2023-01-31,,100.0,Пробег,6
СХ350ЕР,2023-01-31,,267.0,Пробег,7
АН510МВ,2023-01-31,,308.0,Пробег,8
ЕМ242КХ,2023-01-31,,58.0,Пробег,9
СР193АВ,2023-01-31,,221.0,Пробег,10
МС981АУ,2023-01-31,,117.0,Пробег,11
ЕР103ХХ,2023-01-31,,96.0,Пробег,12
УС723КЕ,2023-01-31,,163.0,Пробег,13
НР119ВН,2023-01-31,,69.0,Пробег,14
ВС884ЕЕ,2023-01-31,,108.0,Пробег,15
СХ806КХ,2023-01-31,,258.0,Пробег,16
НА702СК,2023-01-31,,320.0,Пробег,17
НВ626КМ,2023-01-31,,250.0,Пробег,18
РО294ВВ,2023-01-31,,175.0,Пробег,19
АО845НВ,2023-01-31,,294.0,Пробег,20
ЕР103ХХ,2023-02-01,,1297.0,Логистика,12
МС981АУ,2023-02-01,,7.0,Ремонт,11
СР193АВ,2023-02-01,,3518.0,Аренда,10
ХВ792ХС,2023-02-01,,2769.0,Аренда,1
ХВ792ХС,2023-02-01,,237.0,Пробег,1
СК833УХ,2023-02-01,,293.0,Пробег,2
ХО448МЕ,2023-02-01,,297.0,Пробег,3
АХ570СВ,2023-02-01,,131.0,Пробег,4
ТК821ВА,2023-02-01,,142.0,Пробег,5
УН266НН,2023-02-01,,64.0,Пробег,6
СХ350ЕР,2023-02-01,,214.0,Пробег,7
АН510МВ,2023-02-01,,299.0,Пробег,8
ЕМ242КХ,2023-02-01,,88.0,Пробег,9
СР193АВ,2023-02-01,,201.0,Пробег,10
МС981АУ,2023-02-01,,128.0,Пробег,11
ЕР103ХХ,2023-02-01,,120.0,Пробег,12
УС723КЕ,2023-02-01,,112.0,Пробег,13
НР119ВН,2023-02-01,,154.0,Пробег,14
ВС884ЕЕ,2023-02-01,,92.0,Пробег,15
СХ806КХ,2023-02-01,,247.0,Пробег,16
НА702СК,2023-02-01,,429.0,Пробег,17
НВ626КМ,2023-02-01,,302.0,Пробег,18
РО294ВВ,2023-02-01,,376.0,Пробег,19
АО845НВ,2023-02-01,,260.0,Пробег,20
АН510МВ,2023-02-02,,62.0,Налоги,8
ЕР103ХХ,2023-02-02,,1105.0,Топливо,12
МС981АУ,2023-02-02,,2361.0,Аренда,11
ВС884ЕЕ,2023-02-02,,3769.0,Аренда,15
ХВ792ХС,2023-02-02,,271.0,Пробег,1
СК833УХ,2023-02-02,,375.0,Пробег,2
ХО448МЕ,2023-02-02,,291.0,Пробег,3
АХ570СВ,2023-02-02,,204.0,Пробег,4
ТК821ВА,2023-02-02,,121.0,Пробег,5
УН266НН,2023-02-02,,115.0,Пробег,6
СХ350ЕР,2023-02-02,,186.0,Пробег,7
АН510МВ,2023-02-02,,268.0,Пробег,8
ЕМ242КХ,2023-02-02,,63.0,Пробег,9
СР193АВ,2023-02-02,,181.0,Пробег,10
МС981АУ,2023-02-02,,136.0,Пробег,11
ЕР103ХХ,2023-02-02,,85.0,Пробег,12
УС723КЕ,2023-02-02,,178.0,Пробег,13
НР119ВН,2023-02-02,,107.0,Пробег,14
ВС884ЕЕ,2023-02-02,,138.0,Пробег,15
СХ806КХ,2023-02-02,,221.0,Пробег,16
НА702СК,2023-02-02,,274.0,Пробег,17
НВ626КМ,2023-02-02,,317.0,Пробег,18
РО294ВВ,2023-02-02,,223.0,Пробег,19
АО845НВ,2023-02-02,,288.0,Пробег,20
ЕР103ХХ,2023-02-03,,2089.0,Логистика,12
ВС884ЕЕ,2023-02-03,,1117.0,Админ_расходы,15
ЕМ242КХ,2023-02-03,,553.0,Админ_расходы,9
ХВ792ХС,2023-02-03,,252.0,Пробег,1
СК833УХ,2023-02-03,,243.0,Пробег,2
ХО448МЕ,2023-02-03,,288.0,Пробег,3
АХ570СВ,2023-02-03,,161.0,Пробег,4
ТК821ВА,2023-02-03,,121.0,Пробег,5
УН266НН,2023-02-03,,129.0,Пробег,6
СХ350ЕР,2023-02-03,,291.0,Пробег,7
АН510МВ,2023-02-03,,320.0,Пробег,8
ЕМ242КХ,2023-02-03,,118.0,Пробег,9
СР193АВ,2023-02-03,,0.0,Пробег,10
МС981АУ,2023-02-03,,126.0,Пробег,11
ЕР103ХХ,2023-02-03,,120.0,Пробег,12
УС723КЕ,2023-02-03,,144.0,Пробег,13
НР119ВН,2023-02-03,,154.0,Пробег,14
ВС884ЕЕ,2023-02-03,,120.0,Пробег,15
СХ806КХ,2023-02-03,,287.0,Пробег,16
НА702СК,2023-02-03,,331.0,Пробег,17
НВ626КМ,2023-02-03,,296.0,Пробег,18
РО294ВВ,2023-02-03,,308.0,Пробег,19
АО845НВ,2023-02-03,,215.0,Пробег,20
ТК821ВА,2023-02-04,,1678.0,Топливо,5
ХВ792ХС,2023-02-04,,302.0,Пробег,1
СК833УХ,2023-02-04,,271.0,Пробег,2
ХО448МЕ,2023-02-04,,287.0,Пробег,3
АХ570СВ,2023-02-04,,132.0,Пробег,4
ТК821ВА,2023-02-04,,176.0,Пробег,5
УН266НН,2023-02-04,,0.0,Пробег,6
СХ350ЕР,2023-02-04,,232.0,Пробег,7
АН510МВ,2023-02-04,,169.0,Пробег,8
ЕМ242КХ,2023-02-04,,60.0,Пробег,9
СР193АВ,2023-02-04,,271.0,Пробег,10
МС981АУ,2023-02-04,,92.0,Пробег,11
ЕР103ХХ,2023-02-04,,97.0,Пробег,12
УС723КЕ,2023-02-04,,166.0,Пробег,13
НР119ВН,2023-02-04,,103.0,Пробег,14
ВС884ЕЕ,2023-02-04,,109.0,Пробег,15
СХ806КХ,2023-02-04,,169.0,Пробег,16
НА702СК,2023-02-04,,362.0,Пробег,17
НВ626КМ,2023-02-04,,0.0,Пробег,18
РО294ВВ,2023-02-04,,247.0,Пробег,19
АО845НВ,2023-02-04,,326.0,Пробег,20
РО294ВВ,2023-02-05,,822.0,Амортизация,19
ХВ792ХС,2023-02-05,,172.0,Пробег,1
СК833УХ,2023-02-05,,281.0,Пробег,2
ХО448МЕ,2023-02-05,,267.0,Пробег,3
АХ570СВ,2023-02-05,,166.0,Пробег,4
ТК821ВА,2023-02-05,,103.0,Пробег,5
УН266НН,2023-02-05,,0.0,Пробег,6
СХ350ЕР,2023-02-05,,246.0,Пробег,7
АН510МВ,2023-02-05,,268.0,Пробег,8
ЕМ242КХ,2023-02-05,,71.0,Пробег,9
СР193АВ,2023-02-05,,296.0,Пробег,10
МС981АУ,2023-02-05,,128.0,Пробег,11
ЕР103ХХ,2023-02-05,,100.0,Пробег,12
УС723КЕ,2023-02-05,,193.0,Пробег,13
НР119ВН,2023-02-05,,127.0,Пробег,14
ВС884ЕЕ,2023-02-05,,91.0,Пробег,15
СХ806КХ,2023-02-05,,303.0,Пробег,16
НА702СК,2023-02-05,,273.0,Пробег,17
НВ626КМ,2023-02-05,,0.0,Пробег,18
РО294ВВ,2023-02-05,,227.0,Пробег,19
АО845НВ,2023-02-05,,362.0,Пробег,20
МС981АУ,2023-02-06,,822.0,Амортизация,11
СК833УХ,2023-02-06,,1690.0,Топливо,2
ВС884ЕЕ,2023-02-06,,62.0,Налоги,15
ХВ792ХС,2023-02-06,,234.0,Пробег,1
СК833УХ,2023-02-06,,292.0,Пробег,2
ХО448МЕ,2023-02-06,,266.0,Пробег,3
АХ570СВ,2023-02-06,,152.0,Пробег,4
ТК821ВА,2023-02-06,,200.0,Пробег,5
УН266НН,2023-02-06,,77.0,Пробег,6
СХ350ЕР,2023-02-06,,242.0,Пробег,7
АН510МВ,2023-02-06,,300.0,Пробег,8
ЕМ242КХ,2023-02-06,,100.0,Пробег,9
СР193АВ,2023-02-06,,231.0,Пробег,10
МС981АУ,2023-02-06,,135.0,Пробег,11
ЕР103ХХ,2023-02-06,,76.0,Пробег,12
УС723КЕ,2023-02-06,,172.0,Пробег,13
НР119ВН,2023-02-06,,121.0,Пробег,14
ВС884ЕЕ,2023-02-06,,101.0,Пробег,15
СХ806КХ,2023-02-06,,161.0,Пробег,16
НА702СК,2023-02-06,,178.0,Пробег,17
НВ626КМ,2023-02-06,,0.0,Пробег,18
РО294ВВ,2023-02-06,,276.0,Пробег,19
АО845НВ,2023-02-06,,363.0,Пробег,20
ЕР103ХХ,2023-02-07,,822.0,Амортизация,12
АО845НВ,2023-02-07,,869.0,Админ_расходы,20
ХВ792ХС,2023-02-07,,313.0,Пробег,1
СК833УХ,2023-02-07,,282.0,Пробег,2
ХО448МЕ,2023-02-07,,259.0,Пробег,3
АХ570СВ,2023-02-07,,98.0,Пробег,4
ТК821ВА,2023-02-07,,136.0,Пробег,5
УН266НН,2023-02-07,,126.0,Пробег,6
СХ350ЕР,2023-02-07,,276.0,Пробег,7
АН510МВ,2023-02-07,,271.0,Пробег,8
ЕМ242КХ,2023-02-07,,122.0,Пробег,9
СР193АВ,2023-02-07,,218.0,Пробег,10
МС981АУ,2023-02-07,,109.0,Пробег,11
ЕР103ХХ,2023-02-07,,0.0,Пробег,12
УС723КЕ,2023-02-07,,147.0,Пробег,13
НР119ВН,2023-02-07,,104.0,Пробег,14
ВС884ЕЕ,2023-02-07,,122.0,Пробег,15
СХ806КХ,2023-02-07,,243.0,Пробег,16
НА702СК,2023-02-07,,334.0,Пробег,17
НВ626КМ,2023-02-07,,331.0,Пробег,18
РО294ВВ,2023-02-07,,253.0,Пробег,19
АО845НВ,2023-02-07,,264.0,Пробег,20
НВ626КМ,2023-02-08,,3156.0,Аренда,18
УН266НН,2023-02-08,,2690.0,Аренда,6
ХВ792ХС,2023-02-08,,272.0,Пробег,1
СК833УХ,2023-02-08,,283.0,Пробег,2
ХО448МЕ,2023-02-08,,233.0,Пробег,3
АХ570СВ,2023-02-08,,175.0,Пробег,4
ТК821ВА,2023-02-08,,159.0,Пробег,5
УН266НН,2023-02-08,,122.0,Пробег,6
СХ350ЕР,2023-02-08,,323.0,Пробег,7
АН510МВ,2023-02-08,,196.0,Пробег,8
ЕМ242КХ,2023-02-08,,98.0,Пробег,9
СР193АВ,2023-02-08,,177.0,Пробег,10
МС981АУ,2023-02-08,,73.0,Пробег,11
ЕР103ХХ,2023-02-08,,105.0,Пробег,12
УС723КЕ,2023-02-08,,208.0,Пробег,13
НР119ВН,2023-02-08,,131.0,Пробег,14
ВС884ЕЕ,2023-02-08,,118.0,Пробег,15
СХ806КХ,2023-02-08,,287.0,Пробег,16
НА702СК,2023-02-08,,303.0,Пробег,17
НВ626КМ,2023-02-08,,0.0,Пробег,18
РО294ВВ,2023-02-08,,242.0,Пробег,19
АО845НВ,2023-02-08,,185.0,Пробег,20
АН510МВ,2023-02-09,,795.0,Админ_расходы,8
АН510МВ,2023-02-09,,1754.0,Топливо,8
ХВ792ХС,2023-02-09,,320.0,Пробег,1
СК833УХ,2023-02-09,,282.0,Пробег,2
ХО448МЕ,2023-02-09,,253.0,Пробег,3
АХ570СВ,2023-02-09,,137.0,Пробег,4
ТК821ВА,2023-02-09,,171.0,Пробег,5
УН266НН,2023-02-09,,77.0,Пробег,6
СХ350ЕР,2023-02-09,,308.0,Пробег,7
АН510МВ,2023-02-09,,305.0,Пробег,8
ЕМ242КХ,2023-02-09,,74.0,Пробег,9
СР193АВ,2023-02-09,,163.0,Пробег,10
МС981АУ,2023-02-09,,149.0,Пробег,11
ЕР103ХХ,2023-02-09,,143.0,Пробег,12
УС723КЕ,2023-02-09,,148.0,Пробег,13
НР119ВН,2023-02-09,,151.0,Пробег,14
ВС884ЕЕ,2023-02-09,,118.0,Пробег,15
СХ806КХ,2023-02-09,,202.0,Пробег,16
НА702СК,2023-02-09,,315.0,Пробег,17
НВ626КМ,2023-02-09,,300.0,Пробег,18
РО294ВВ,2023-02-09,,248.0,Пробег,19
АО845НВ,2023-02-09,,316.0,Пробег,20
СХ806КХ,2023-02-10,,822.0,Амортизация,16
СХ806КХ,2023-02-10,,3614.0,Аренда,16
ХВ792ХС,2023-02-10,,201.0,Пробег,1
СК833УХ,2023-02-10,,196.0,Пробег,2
ХО448МЕ,2023-02-10,,258.0,Пробег,3
АХ570СВ,2023-02-10,,192.0,Пробег,4
ТК821ВА,2023-02-10,,129.0,Пробег,5
УН266НН,2023-02-10,,92.0,Пробег,6
СХ350ЕР,2023-02-10,,156.0,Пробег,7
АН510МВ,2023-02-10,,280.0,Пробег,8
ЕМ242КХ,2023-02-10,,103.0,Пробег,9
СР193АВ,2023-02-10,,279.0,Пробег,10
МС981АУ,2023-02-10,,122.0,Пробег,11
ЕР103ХХ,2023-02-10,,107.0,Пробег,12
УС723КЕ,2023-02-10,,152.0,Пробег,13
НР119ВН,2023-02-10,,164.0,Пробег,14
ВС884ЕЕ,2023-02-10,,93.0,Пробег,15
СХ806КХ,2023-02-10,,266.0,Пробег,16
НА702СК,2023-02-10,,302.0,Пробег,17
НВ626КМ,2023-02-10,,0.0,Пробег,18
РО294ВВ,2023-02-10,,265.0,Пробег,19
АО845НВ,2023-02-10,,365.0,Пробег,20
ЕМ242КХ,2023-02-11,,1234.0,Топливо,9
ЕМ242КХ,2023-02-11,,1489.0,Топливо,9
УС723КЕ,2023-02-11,,884.0,Админ_расходы,13
ХВ792ХС,2023-02-11,,292.0,Пробег,1
СК833УХ,2023-02-11,,349.0,Пробег,2
ХО448МЕ,2023-02-11,,275.0,Пробег,3
АХ570СВ,2023-02-11,,146.0,Пробег,4
ТК821ВА,2023-02-11,,136.0,Пробег,5
УН266НН,2023-02-11,,72.0,Пробег,6
СХ350ЕР,2023-02-11,,237.0,Пробег,7
АН510МВ,2023-02-11,,263.0,Пробег,8
ЕМ242КХ,2023-02-11,,90.0,Пробег,9
СР193АВ,2023-02-11,,171.0,Пробег,10
МС981АУ,2023-02-11,,50.0,Пробег,11
ЕР103ХХ,2023-02-11,,84.0,Пробег,12
УС723КЕ,2023-02-11,,145.0,Пробег,13
НР119ВН,2023-02-11,,138.0,Пробег,14
ВС884ЕЕ,2023-02-11,,89.0,Пробег,15
СХ806КХ,2023-02-11,,262.0,Пробег,16
НА702СК,2023-02-11,,357.0,Пробег,17
НВ626КМ,2023-02-11,,156.0,Пробег,18
РО294ВВ,2023-02-11,,222.0,Пробег,19
АО845НВ,2023-02-11,,219.0,Пробег,20
ХВ792ХС,2023-02-14,,2318.0,Логистика,1
СХ350ЕР,2023-02-14,,1497.0,Топливо,7
СХ350ЕР,2023-02-14,,508.0,Админ_расходы,7
ХВ792ХС,2023-02-14,,290.0,Пробег,1
СК833УХ,2023-02-14,,443.0,Пробег,2
ХО448МЕ,2023-02-14,,254.0,Пробег,3
АХ570СВ,2023-02-14,,193.0,Пробег,4
ТК821ВА,2023-02-14,,153.0,Пробег,5
УН266НН,2023-02-14,,98.0,Пробег,6
СХ350ЕР,2023-02-14,,196.0,Пробег,7
АН510МВ,2023-02-14,,253.0,Пробег,8
ЕМ242КХ,2023-02-14,,122.0,Пробег,9
СР193АВ,2023-02-14,,204.0,Пробег,10
МС981АУ,2023-02-14,,171.0,Пробег,11
ЕР103ХХ,2023-02-14,,127.0,Пробег,12
УС723КЕ,2023-02-14,,113.0,Пробег,13
НР119ВН,2023-02-14,,89.0,Пробег,14
ВС884ЕЕ,2023-02-14,,71.0,Пробег,15
СХ806КХ,2023-02-14,,263.0,Пробег,16
НА702СК,2023-02-14,,295.0,Пробег,17
НВ626КМ,2023-02-14,,251.0,Пробег,18
РО294ВВ,2023-02-14,,230.0,Пробег,19
АО845НВ,2023-02-14,,281.0,Пробег,20
НА702СК,2023-02-16,,1353.0,Логистика,17
ХВ792ХС,2023-02-16,,182.0,Пробег,1
СК833УХ,2023-02-16,,314.0,Пробег,2
ХО448МЕ,2023-02-16,,334.0,Пробег,3
АХ570СВ,2023-02-16,,162.0,Пробег,4
ТК821ВА,2023-02-16,,124.0,Пробег,5
УН266НН,2023-02-16,,108.0,Пробег,6
СХ350ЕР,2023-02-16,,287.0,Пробег,7
АН510МВ,2023-02-16,,329.0,Пробег,8
ЕМ242КХ,2023-02-16,,117.0,Пробег,9
СР193АВ,2023-02-16,,261.0,Пробег,10
МС981АУ,2023-02-16,,108.0,Пробег,11
ЕР103ХХ,2023-02-16,,84.0,Пробег,12
УС723КЕ,2023-02-16,,109.0,Пробег,13
НР119ВН,2023-02-16,,84.0,Пробег,14
ВС884ЕЕ,2023-02-16,,110.0,Пробег,15
СХ806КХ,2023-02-16,,236.0,Пробег,16
НА702СК,2023-02-16,,408.0,Пробег,17
НВ626КМ,2023-02-16,,371.0,Пробег,18
РО294ВВ,2023-02-16,,210.0,Пробег,19
АО845НВ,2023-02-16,,317.0,Пробег,20
МС981АУ,2023-02-17,,62.0,Налоги,11
АН510МВ,2023-02-17,,822.0,Амортизация,8
ХВ792ХС,2023-02-17,,238.0,Пробег,1
СК833УХ,2023-02-17,,243.0,Пробег,2
ХО448МЕ,2023-02-17,,201.0,Пробег,3
АХ570СВ,2023-02-17,,179.0,Пробег,4
ТК821ВА,2023-02-17,,117.0,Пробег,5
УН266НН,2023-02-17,,73.0,Пробег,6
СХ350ЕР,2023-02-17,,250.0,Пробег,7
